session,unit,category,hemisphere,rf,ssd,ssrt,coherence,easyHard,nStop,pValue40msStopStop,cancelTime2Std,cancelTimeSdf,targToStopDiffSD,preSaccDiffSD
jp125n04,spikeUnit08,ddm_cancel,left,right,378,85,0.6,1,38,0.485602970399301,129,NaN,0.607371629578928,-7.16781251977997
jp125n04,spikeUnit14,ddm_cancel,left,right,234,85,0.6,1,11,6.75180817245984e-07,-56,-34,-0.134407203699378,-73.7926479511967
jp125n04,spikeUnit14,ddm_cancel,left,right,234,85,0.56,2,15,2.23017123492406e-05,-6,-4,-0.0936156467054529,-41.9085077430955
jp125n04,spikeUnit14,ddm_cancel,left,right,88,85,0.56,2,16,0.110381727194422,8,9,-1.94814973963142,-54.3949020402075
jp125n04,spikeUnit14,ddm_cancel,left,right,378,85,0.56,2,19,0.000323944211654426,-85,-11,-0.421453323590933,-16.657948568402
jp125n04,spikeUnit14,ddm_cancel,left,right,88,85,0.6,1,31,0.0346566296420619,0,5,-2.01035583317093,-151.105411163817
jp125n04,spikeUnit14,ddm_cancel,left,right,378,85,0.6,1,38,0.0170989936322883,-85,-76,-0.391208524344889,-24.6285009425156
jp125n04,spikeUnit15,ddm_cancel,left,right,234,85,0.6,1,11,2.03202528409614e-09,-22,-16,-0.183275879977614,-26.8452257202024
jp125n04,spikeUnit15,ddm_cancel,left,right,234,85,0.56,2,15,2.34232915856127e-09,-29,-12,-0.084127625626521,-36.1161332643855
jp125n04,spikeUnit15,ddm_cancel,left,right,88,85,0.56,2,16,0.0154455883214505,8,6,-2.41815777158799,-39.7542575228179
jp125n04,spikeUnit15,ddm_cancel,left,right,378,85,0.56,2,19,3.16879254500267e-06,-85,-28,-0.349864454473993,-21.0528172503451
jp125n04,spikeUnit15,ddm_cancel,left,right,88,85,0.6,1,31,0.0697985876773979,-10,26,-2.5029863634362,-42.6091481935148
jp125n04,spikeUnit15,ddm_cancel,left,right,378,85,0.6,1,38,0.0024859722479918,-41,-35,-0.38195831499057,-12.2583810242048
jp125n04,spikeUnit16,ddm_cancel,left,right,234,85,0.6,1,11,5.44517675359704e-10,-27,-16,-0.11437887776321,-42.5119425104956
jp125n04,spikeUnit16,ddm_cancel,left,right,234,85,0.56,2,15,4.03089852324057e-08,-45,-17,-0.0927623675987565,-35.6746260739924
jp125n04,spikeUnit16,ddm_cancel,left,right,88,85,0.56,2,16,0.0537614010045828,9,3,-2.88835488043044,-41.9328265059793
jp125n04,spikeUnit16,ddm_cancel,left,right,378,85,0.56,2,19,0.000150011385219623,-28,-14,-0.173222196821298,-14.2236810654884
jp125n04,spikeUnit16,ddm_cancel,left,right,88,85,0.6,1,31,0.00328893303210111,-10,-3,-1.31617176146679,-91.3177808566759
jp125n04,spikeUnit16,ddm_cancel,left,right,378,85,0.6,1,38,0.00100113785589318,-8,-20,-0.216025060619113,-25.9831294273991
jp125n04,spikeUnit17,ddm_cancel,left,right,234,85,0.6,1,11,0.0304085625982319,6,-42,0.0282574374853552,-25.3889278376579
jp125n04,spikeUnit17,ddm_cancel,left,right,234,85,0.56,2,15,3.69832472063235e-05,-12,-20,0.0806466864152313,-27.2683100174
jp125n04,spikeUnit17,ddm_cancel,left,right,88,85,0.56,2,16,0.0266239268169365,5,-3,0.448151589874681,-25.6521743465452
jp125n04,spikeUnit17,ddm_cancel,left,right,378,85,0.56,2,19,0.871403835775869,30,27,-0.172293520311707,-14.5528259176258
jp125n04,spikeUnit17,ddm_cancel,left,right,88,85,0.6,1,31,0.166387435722084,-2,44,0.578152609634497,-26.3437956400537
jp125n04,spikeUnit17,ddm_cancel,left,right,378,85,0.6,1,38,0.306614870385989,56,-8,0.0475633204784599,-17.7345277057761
jp125n04,spikeUnit18,ddm_cancel,left,right,234,85,0.6,1,11,0.0299468809320045,-1,-41,0.010809916993827,-33.0347610360712
jp125n04,spikeUnit18,ddm_cancel,left,right,234,85,0.56,2,15,0.00877042290065897,-6,-22,0.106430492802056,-62.2159241584323
jp125n04,spikeUnit18,ddm_cancel,left,right,88,85,0.56,2,16,0.812406460591182,32,27,0.791440433168608,-38.4497001126653
jp125n04,spikeUnit18,ddm_cancel,left,right,378,85,0.56,2,19,0.202792674675206,41,23,-0.185427181539934,-21.0399386018994
jp125n04,spikeUnit18,ddm_cancel,left,right,88,85,0.6,1,31,0.51790428751186,29,26,-1.4952643039537,-51.6687743000874
jp125n04,spikeUnit18,ddm_cancel,left,right,378,85,0.6,1,38,0.714128820555442,65,NaN,-0.00438279619028592,-12.3175369896515
jp125n04,spikeUnit19,ddm_cancel,left,right,234,85,0.6,1,11,0.0680306589414906,10,2,-0.0825511144338552,-12.3106506839288
jp125n04,spikeUnit19,ddm_cancel,left,right,234,85,0.56,2,15,0.257058606441473,13,-9,-0.150383502749956,-58.6043400265489
jp125n04,spikeUnit19,ddm_cancel,left,right,88,85,0.56,2,16,0.911798963457387,22,11,-0.773855337194366,-52.0519920757625
jp125n04,spikeUnit19,ddm_cancel,left,right,378,85,0.56,2,19,0.316588606466029,15,-31,-0.205154312492328,-36.3689574952417
jp125n04,spikeUnit19,ddm_cancel,left,right,88,85,0.6,1,31,0.304898387178244,18,17,0.572259819170572,-14.7855135435422
jp125n04,spikeUnit19,ddm_cancel,left,right,378,85,0.6,1,38,0.225950558099817,-9,-55,0.254124901156886,-6.44778416596312
jp125n04,spikeUnit21,ddm_cancel,left,right,234,85,0.6,1,11,0.273875504414533,18,13,0.337798202837727,-4.12645106414783
jp125n04,spikeUnit21,ddm_cancel,left,right,234,85,0.56,2,15,0.195896868683434,9,4,0.784852747982708,-4.32719252773293
jp125n04,spikeUnit21,ddm_cancel,left,right,88,85,0.56,2,16,0.491318109042428,20,-67,3.57181665831211,-5.73835394660756
jp125n04,spikeUnit21,ddm_cancel,left,right,378,85,0.56,2,19,0.81098078314936,60,3,0.0839609390304275,-3.23495416507618
jp125n04,spikeUnit21,ddm_cancel,left,right,88,85,0.6,1,31,0.344841839013638,14,0,2.75704644668703,-6.32653014751938
jp125n04,spikeUnit21,ddm_cancel,left,right,378,85,0.6,1,38,0.0563572482550488,-2,-25,0.290270772151067,-6.71869061961661
jp125n04,spikeUnit25,ddm_cancel,left,right,234,85,0.6,1,11,0.0065459494885875,-55,-60,-0.244434870610344,-14.2943083657188
jp125n04,spikeUnit25,ddm_cancel,left,right,234,85,0.56,2,15,0.00202000525416105,-30,-30,-0.143191371216834,-24.586523367692
jp125n04,spikeUnit25,ddm_cancel,left,right,88,85,0.56,2,16,0.736045441059297,25,3,-1.88763052320749,-35.3196281449586
jp125n04,spikeUnit25,ddm_cancel,left,right,378,85,0.56,2,19,0.498834417991163,2,NaN,-0.109297025636165,-10.1293402437503
jp125n04,spikeUnit25,ddm_cancel,left,right,88,85,0.6,1,31,0.0664011741988787,-34,-5,-2.2605726878224,-25.6609877252288
jp125n04,spikeUnit25,ddm_cancel,left,right,378,85,0.6,1,38,0.669760112213129,NaN,NaN,0.0317190079696149,-11.6224090264877
jp125n04,spikeUnit27,ddm_cancel,left,right,234,85,0.6,1,11,0.00647156614642646,4,6,-0.363787203682338,-21.9891445710015
jp125n04,spikeUnit27,ddm_cancel,left,right,234,85,0.56,2,15,0.00834829877974407,-24,-41,-0.141405002039272,-17.9343630204566
jp125n04,spikeUnit27,ddm_cancel,left,right,88,85,0.56,2,16,0.287443680977444,18,-6,-1.48598507238091,-21.6922853844709
jp125n04,spikeUnit27,ddm_cancel,left,right,378,85,0.56,2,19,0.69291094659603,24,-20,-0.409366539343062,-12.7167905205974
jp125n04,spikeUnit27,ddm_cancel,left,right,88,85,0.6,1,31,0.0227281887611508,-11,135,-3.55996568305314,-41.8549459433148
jp125n04,spikeUnit27,ddm_cancel,left,right,378,85,0.6,1,38,0.0497744558375876,-69,NaN,-0.0350592761311467,-11.1087872398763
jp125n04,spikeUnit28,ddm_cancel,left,right,234,85,0.6,1,11,0.0200622116124467,-41,-13,-0.518368582313281,-43.6140776218834
jp125n04,spikeUnit28,ddm_cancel,left,right,234,85,0.56,2,15,0.0436941182808651,32,NaN,-0.52658707239195,-32.6353639374962
jp125n04,spikeUnit28,ddm_cancel,left,right,88,85,0.56,2,16,0.122150918781597,-4,-4,-2.08543695020793,-79.2940881912238
jp125n04,spikeUnit28,ddm_cancel,left,right,378,85,0.56,2,19,0.100846955938931,NaN,NaN,0.0853062801453078,-15.0773508842269
jp125n04,spikeUnit28,ddm_cancel,left,right,88,85,0.6,1,31,0.0139870004843288,-11,68,-1.47198229579806,-83.8976557056515
jp125n04,spikeUnit28,ddm_cancel,left,right,378,85,0.6,1,38,0.363605855974681,NaN,NaN,0.0602539097073227,-13.5604829152905
jp125n04,spikeUnit31,ddm_cancel,left,right,234,85,0.6,1,11,8.74300952583647e-05,-2,-31,-0.0720667128907096,-16.3480416936717
jp125n04,spikeUnit31,ddm_cancel,left,right,234,85,0.56,2,15,0.000303723229200078,-6,-36,0.290252503123517,-13.3807161258497
jp125n04,spikeUnit31,ddm_cancel,left,right,88,85,0.56,2,16,0.492903668053767,11,5,1.34592724098636,-13.425029817401
jp125n04,spikeUnit31,ddm_cancel,left,right,378,85,0.56,2,19,0.356006569494715,20,-49,0.0349247478002834,-7.84966017962197
jp125n04,spikeUnit31,ddm_cancel,left,right,88,85,0.6,1,31,0.209683254434724,2,0,-0.979142671696396,-16.5173895351459
jp125n04,spikeUnit31,ddm_cancel,left,right,378,85,0.6,1,38,0.324451521080298,NaN,NaN,0.052595044265444,-7.0984432086466
jp125n04,spikeUnit32,ddm_cancel,left,right,234,85,0.6,1,11,0.00243824180274181,-2,-37,-0.0558269825679659,-39.1174726613085
jp125n04,spikeUnit32,ddm_cancel,left,right,234,85,0.56,2,15,0.0127771946380734,-14,-40,0.0744461287599592,-24.0490397068543
jp125n04,spikeUnit32,ddm_cancel,left,right,88,85,0.56,2,16,0.0646476592033263,-3,12,0.270784686223706,-26.8634757560648
jp125n04,spikeUnit32,ddm_cancel,left,right,378,85,0.56,2,19,0.126294657656073,8,-5,-0.243689364718139,-18.5560527911772
jp125n04,spikeUnit32,ddm_cancel,left,right,88,85,0.6,1,31,0.0233166905956409,-2,-5,-0.10721323441036,-53.6483438298598
jp125n04,spikeUnit32,ddm_cancel,left,right,378,85,0.6,1,38,0.0633260190370638,-62,-56,-0.141459824299679,-26.5341984698922
jp083n02,spikeUnit05,noddm_cancel,left,right,247,60,0.61,1,11,0.959369929681018,28,-47,0.0863204931952997,-10.2168847949026
jp083n02,spikeUnit05,noddm_cancel,left,right,363,60,0.61,1,11,0.160329858327068,-2,-31,0.113873842359088,-9.92058761162766
jp083n02,spikeUnit05,noddm_cancel,left,right,363,60,0.55,2,11,0.645320339196655,69,NaN,0.0118577343188064,-6.17684533334386
jp083n02,spikeUnit05,noddm_cancel,left,right,247,60,0.55,2,15,0.395879580300393,30,-10,0.267087998083421,-5.46825720181699
jp083n02,spikeUnit09,noddm_cancel,left,left,131,60,0.39,1,12,0.302810931162275,128,NaN,0.373720070320339,-16.07915122228
jp083n02,spikeUnit09,noddm_cancel,left,left,247,60,0.39,1,12,0.705363613014945,NaN,NaN,0.0284456427963677,-13.7160660719749
jp083n02,spikeUnit09,noddm_cancel,left,left,247,60,0.45,2,15,0.26114099337594,15,NaN,-0.160456274668826,-12.930734237029
jp083n02,spikeUnit09,noddm_cancel,left,left,131,60,0.45,2,23,0.0351020826160871,-1,-25,1.28073427845108,-7.72250632447885
jp083n02,spikeUnit10,noddm_cancel,left,left,131,60,0.39,1,12,0.206770503997637,113,NaN,1.63722554790626,-8.47611563057582
jp083n02,spikeUnit10,noddm_cancel,left,left,247,60,0.39,1,12,0.924366797854694,132,NaN,0.841418517382972,-7.72203196389206
jp083n02,spikeUnit10,noddm_cancel,left,left,247,60,0.45,2,15,0.773039073480086,29,6,0.586225356550262,-6.25741101592262
jp083n02,spikeUnit10,noddm_cancel,left,left,131,60,0.45,2,23,0.389133777219403,9,-3,6.32036457075968,-5.88286092708388
jp083n02,spikeUnit18,noddm_cancel,left,right,247,60,0.61,1,11,0.847825645175596,102,NaN,1.27920325081657,-5.37537203346954
jp083n02,spikeUnit18,noddm_cancel,left,right,363,60,0.61,1,11,0.84340500777913,69,NaN,0.823517638790631,-3.99959570388971
jp083n02,spikeUnit18,noddm_cancel,left,right,363,60,0.55,2,11,0.644973610153563,119,NaN,0.058518153579455,-4.80179258168764
jp083n02,spikeUnit18,noddm_cancel,left,right,247,60,0.55,2,15,0.463980238540589,65,9,0.393654483354286,-6.42065652572466
jp083n02,spikeUnit19,noddm_cancel,left,right,247,60,0.61,1,11,0.952525899758962,107,NaN,-1.67619709436746,-10.5780921817868
jp083n02,spikeUnit19,noddm_cancel,left,right,363,60,0.61,1,11,0.190377300504,40,-24,-1.22962954714473,-5.33439031179189
jp083n02,spikeUnit19,noddm_cancel,left,right,363,60,0.55,2,11,0.53388705525537,76,NaN,-1.81539358179596,-5.56211278190993
jp083n02,spikeUnit19,noddm_cancel,left,right,247,60,0.55,2,15,0.263640559000688,103,NaN,-2.07791760752987,-5.1855731983103
jp083n02,spikeUnit22,noddm_cancel,left,right,247,60,0.61,1,11,0.860410031071799,116,NaN,-0.353139198686823,-22.2075636422322
jp083n02,spikeUnit22,noddm_cancel,left,right,363,60,0.61,1,11,0.124705564726786,5,-10,-0.420601667320415,-13.2575598432261
jp083n02,spikeUnit22,noddm_cancel,left,right,363,60,0.55,2,11,0.458857445676009,41,NaN,-0.961325149740266,-26.8634986132175
jp083n02,spikeUnit22,noddm_cancel,left,right,247,60,0.55,2,15,0.744270257738369,25,NaN,-0.866923364272067,-14.7342061739129
jp083n02,spikeUnit23,noddm_cancel,left,right,247,60,0.61,1,11,0.441725161212739,99,NaN,-0.508293461854893,-13.6484806149927
jp083n02,spikeUnit23,noddm_cancel,left,right,363,60,0.61,1,11,0.861382426791759,22,NaN,-0.527036925982683,-6.96288888917383
jp083n02,spikeUnit23,noddm_cancel,left,right,363,60,0.55,2,11,0.119858696663257,-60,38,-0.327795835544118,-23.9226304625934
jp083n02,spikeUnit23,noddm_cancel,left,right,247,60,0.55,2,15,0.737785886836328,73,NaN,-0.0621842929040044,-16.0635574800655
jp090n02,spikeUnit02,noddm_cancel,left,right,133,81,0.61,1,25,0.0777572769935666,9,39,-0.972251278075413,-10.9062562611102
jp090n02,spikeUnit02,noddm_cancel,left,right,133,81,0.55,2,32,0.334567210358213,18,57,-0.501603203867712,-9.50114397083646
jp090n02,spikeUnit02,noddm_cancel,left,right,248,81,0.61,1,51,0.704171947533694,55,NaN,-0.157454349415829,-3.63726535435934
jp090n02,spikeUnit02,noddm_cancel,left,right,248,81,0.55,2,59,0.136600502254045,19,-15,0.502940667852196,-3.17200937152624
jp090n02,spikeUnit03,noddm_cancel,left,right,133,81,0.61,1,25,0.405393460658269,53,47,-0.152606500698368,-17.8106579724519
jp090n02,spikeUnit03,noddm_cancel,left,right,133,81,0.55,2,32,0.413931450202922,25,36,-1.6528312322964,-15.7299485059828
jp090n02,spikeUnit03,noddm_cancel,left,right,248,81,0.61,1,51,0.995124691831625,35,-23,1.41364904956134,-6.62029771286588
jp090n02,spikeUnit03,noddm_cancel,left,right,248,81,0.55,2,59,0.138297425620356,12,-7,0.585602737008764,-5.38256616998936
jp090n02,spikeUnit04,noddm_cancel,left,right,133,81,0.61,1,25,0.0174589242222833,73,-32,-1.09384204243831,-21.6549672167224
jp090n02,spikeUnit04,noddm_cancel,left,right,133,81,0.55,2,32,0.0208930866032097,-13,-43,-0.247249464591964,-4.98791269750613
jp090n02,spikeUnit04,noddm_cancel,left,right,248,81,0.61,1,51,0.357101145027078,71,NaN,0.286290870926916,-16.4549910522136
jp090n02,spikeUnit04,noddm_cancel,left,right,248,81,0.55,2,59,0.730480629871188,50,-54,0.161952788719508,-6.18383530814417
jp090n02,spikeUnit10,noddm_cancel,left,left,133,81,0.39,1,26,0.00912719540092313,-20,35,-0.0966978215887349,-12.4329820642997
jp090n02,spikeUnit10,noddm_cancel,left,left,133,81,0.45,2,52,0.853780200586081,53,41,-0.0341270301783299,-4.63562375633531
jp090n02,spikeUnit10,noddm_cancel,left,left,248,81,0.45,2,64,0.271154256947975,-21,-23,-0.476641759581305,-4.9608301138513
jp090n02,spikeUnit13,noddm_cancel,left,right,133,81,0.61,1,25,0.503713558001877,NaN,NaN,0.0518898386702077,-46.9627732101986
jp090n02,spikeUnit13,noddm_cancel,left,right,133,81,0.55,2,32,0.0957085642928757,51,-37,-0.196048244149209,-6.73028310714407
jp090n02,spikeUnit13,noddm_cancel,left,right,248,81,0.61,1,51,0.49647129431019,301,NaN,1.68660067186936,-15.3959020487006
jp090n02,spikeUnit13,noddm_cancel,left,right,248,81,0.55,2,59,0.490469643734982,NaN,NaN,0.141483298234311,-7.1475538649256
jp090n02,spikeUnit17,noddm_cancel,left,left,133,81,0.39,1,26,0.0100891622609967,-9,-19,0.129152542471677,-9.48205114501692
jp090n02,spikeUnit17,noddm_cancel,left,left,133,81,0.45,2,52,0.946570248495304,21,18,0.149010702137796,-4.71528621112573
jp090n02,spikeUnit17,noddm_cancel,left,left,248,81,0.45,2,64,0.886720605610903,NaN,NaN,-0.227705791999653,-0.608909095496917
jp090n02,spikeUnit20,noddm_cancel,left,right,133,81,0.61,1,25,0.0180649624432028,-7,-21,-0.912226013422981,-59.4634201874677
jp090n02,spikeUnit20,noddm_cancel,left,right,133,81,0.55,2,32,0.826074858106063,76,NaN,0.406067182345383,-27.912961866796
jp090n02,spikeUnit20,noddm_cancel,left,right,248,81,0.61,1,51,0.927450537555598,52,NaN,0.272395797064201,-23.5259624595083
jp090n02,spikeUnit20,noddm_cancel,left,right,248,81,0.55,2,59,0.423990452429569,22,27,0.359510960392137,-12.0336116797016
jp090n02,spikeUnit22,noddm_cancel,left,left,133,81,0.39,1,26,0.289281317271769,35,32,-0.542379187096229,-30.4200500615967
jp090n02,spikeUnit22,noddm_cancel,left,left,133,81,0.45,2,52,0.972861844202766,54,NaN,-0.362693702812804,-18.0939918242084
jp090n02,spikeUnit22,noddm_cancel,left,left,248,81,0.45,2,64,0.0649862577935323,-59,NaN,1.33162251526127,-14.5153197576255
jp090n02,spikeUnit28,noddm_cancel,left,right,133,81,0.61,1,25,0.057141935965423,52,3,-0.332650432075511,-31.0640753205984
jp090n02,spikeUnit28,noddm_cancel,left,right,133,81,0.55,2,32,0.000906584846502284,-4,-20,-0.836124755408376,-13.2853558879056
jp090n02,spikeUnit28,noddm_cancel,left,right,248,81,0.61,1,51,0.505058490558844,62,NaN,1.44620787996075,-29.2669630018169
jp090n02,spikeUnit28,noddm_cancel,left,right,248,81,0.55,2,59,0.491256953783938,109,-50,-0.021264835225393,-9.77783851350097
jp090n02,spikeUnit29,noddm_cancel,left,right,133,81,0.61,1,25,1.10596596382853e-05,-19,-15,-1.14116687135847,-32.4552695216788
jp090n02,spikeUnit29,noddm_cancel,left,right,133,81,0.55,2,32,0.00243634025167328,-4,-10,-1.73389126764097,-37.5005132657151
jp090n02,spikeUnit29,noddm_cancel,left,right,248,81,0.61,1,51,0.0630694826937494,-18,-18,0.312325022300881,-11.118889177899
jp090n02,spikeUnit29,noddm_cancel,left,right,248,81,0.55,2,59,0.463887647912569,7,-26,0.234288833515806,-45.5244667535721
jp090n02,spikeUnit30,noddm_cancel,left,right,133,81,0.61,1,25,0.027485444966695,-4,-4,-0.72482567046049,-27.7827736996893
jp090n02,spikeUnit30,noddm_cancel,left,right,133,81,0.55,2,32,0.0010582917147208,-9,-11,-0.390165705584968,-19.9386280088035
jp090n02,spikeUnit30,noddm_cancel,left,right,248,81,0.61,1,51,0.968539460147015,26,-2,0.794098784790113,-12.1666774788238
jp090n02,spikeUnit30,noddm_cancel,left,right,248,81,0.55,2,59,0.777916489929467,41,-44,0.870947452025671,-11.7031727106157
jp090n02,spikeUnit32,noddm_cancel,left,right,133,81,0.61,1,25,0.307315902576035,7,-36,-0.60740958405268,-28.6252447358949
jp090n02,spikeUnit32,noddm_cancel,left,right,133,81,0.55,2,32,0.377625847456201,NaN,-42,-0.368918496694675,-6.46426487669922
jp090n02,spikeUnit32,noddm_cancel,left,right,248,81,0.61,1,51,0.132899995183344,-15,-31,0.520288449825325,-8.87220327367748
jp090n02,spikeUnit32,noddm_cancel,left,right,248,81,0.55,2,59,0.600371303525312,NaN,NaN,0.337070280973266,-9.74907166383367
jp106n02,spikeUnit01,noddm_cancel,left,left,100,96,0.4,1,10,0.113626690731852,13,-92,-1.68415497703625,-9.65510360388885
jp106n02,spikeUnit01,noddm_cancel,left,left,243,96,0.45,2,16,0.0559531239323912,-2,-70,-0.157722473746523,-15.6811426330891
jp106n02,spikeUnit01,noddm_cancel,left,left,243,96,0.4,1,20,0.948102290200046,100,-33,-0.136364357438912,-2.40674445593088
jp106n02,spikeUnit01,noddm_cancel,left,left,100,96,0.45,2,32,0.0188971726768218,3,-11,-0.108194477155563,-12.7229014738593
jp106n02,spikeUnit01,noddm_cancel,left,left,386,96,0.45,2,57,0.00509336285350127,-96,-17,-0.400503491253471,-7.30378780243107
jp106n02,spikeUnit15,noddm_cancel,left,right,243,96,0.6,1,18,0.363168044483495,1,-49,-0.255987446308316,0.110709452346367
jp106n02,spikeUnit15,noddm_cancel,left,right,243,96,0.55,2,22,0.559078290596088,38,NaN,-0.543371993589546,-6.10358069633293
jp106n02,spikeUnit15,noddm_cancel,left,right,100,96,0.6,1,26,0.659672339751912,NaN,NaN,0.513933871941722,-5.81348671311916
jp106n02,spikeUnit15,noddm_cancel,left,right,100,96,0.55,2,27,0.343325968898678,1,-91,0.387042154955372,-9.08789979365765
jp106n02,spikeUnit15,noddm_cancel,left,right,386,96,0.55,2,29,0.397135055015163,NaN,NaN,-0.801109767775664,-1.14887263729645
jp106n02,spikeUnit24,noddm_cancel,left,right,243,96,0.6,1,18,0.0297924824443679,NaN,NaN,0.121812167061994,-0.994433678147122
jp106n02,spikeUnit24,noddm_cancel,left,right,243,96,0.55,2,22,0.830889041412413,NaN,NaN,-0.155318154622986,1.03502783287345
jp106n02,spikeUnit24,noddm_cancel,left,right,100,96,0.6,1,26,0.497179078883341,NaN,-86,0.535453046034617,0.127655553444945
jp106n02,spikeUnit24,noddm_cancel,left,right,100,96,0.55,2,27,0.187458513588188,NaN,-91,0.168039193763388,-2.15806675514836
jp106n02,spikeUnit24,noddm_cancel,left,right,386,96,0.55,2,29,0.158495893442909,NaN,NaN,0.29649837061105,7.63500619643388
jp107n02,spikeUnit05,noddm_cancel,left,left,89,74,0.4,1,10,0.243042331432871,NaN,NaN,3.94891683004778,-1.33231767839097
jp107n02,spikeUnit05,noddm_cancel,left,left,235,74,0.45,2,10,0.730863614990797,NaN,NaN,-0.297998146375765,2.36572795208554
jp107n02,spikeUnit05,noddm_cancel,left,left,89,74,0.45,2,21,0.78561369111194,112,NaN,0.348120438673636,0.763885862768514
jp107n02,spikeUnit05,noddm_cancel,left,left,378,74,0.45,2,23,0.924298420743914,NaN,NaN,0.612873787853667,1.29959645532286
jp107n02,spikeUnit05,noddm_cancel,left,left,235,74,0.4,1,54,0.62291927826175,NaN,-30,0.995857909317514,-3.53992591910489
jp107n02,spikeUnit17,noddm_cancel,left,right,235,74,0.55,2,11,0.433181065479062,37,33,-0.82417839775805,-17.1715487592706
jp107n02,spikeUnit17,noddm_cancel,left,right,235,74,0.6,1,12,0.996808451435018,-63,58,-0.566142672961384,-7.66716554900102
jp107n02,spikeUnit17,noddm_cancel,left,right,89,74,0.6,1,13,0.677534667143908,22,17,0.431448195821311,-17.5062931023142
jp107n02,spikeUnit17,noddm_cancel,left,right,378,74,0.55,2,22,0.614796489989195,60,NaN,-0.262812622189004,-14.4331165014195
jp107n02,spikeUnit17,noddm_cancel,left,right,378,74,0.6,1,34,0.46334929920341,70,NaN,-0.409701513094275,-3.67076061144859
jp107n02,spikeUnit17,noddm_cancel,left,right,89,74,0.55,2,39,0.829456599745536,49,NaN,-2.38760517204731,-24.2120755559676
jp107n02,spikeUnit31,noddm_cancel,left,right,235,74,0.55,2,11,0.0263817681449386,86,43,-0.881901513568777,-6.6115719603401
jp107n02,spikeUnit31,noddm_cancel,left,right,235,74,0.6,1,12,0.840132651696696,77,NaN,-1.17904713644311,-6.34325489349019
jp107n02,spikeUnit31,noddm_cancel,left,right,89,74,0.6,1,13,0.0153199463836304,-19,-35,0.0421654809919482,-3.71624609388611
jp107n02,spikeUnit31,noddm_cancel,left,right,378,74,0.55,2,22,0.911268019220208,NaN,NaN,0.290884980402704,-3.09677026159884
jp107n02,spikeUnit31,noddm_cancel,left,right,378,74,0.6,1,34,0.237575422790448,81,NaN,-2.25013359109295,-4.73583671221967
jp107n02,spikeUnit31,noddm_cancel,left,right,89,74,0.55,2,39,0.0855381209838482,104,NaN,0.449093715041093,-5.43810413584807
jp107n02,spikeUnit32,noddm_cancel,left,right,235,74,0.55,2,11,0.072663866956268,53,53,-0.375412230619694,-4.278080045264
jp107n02,spikeUnit32,noddm_cancel,left,right,235,74,0.6,1,12,0.575756887063263,71,NaN,-0.748194933088422,-4.99061486750731
jp107n02,spikeUnit32,noddm_cancel,left,right,89,74,0.6,1,13,0.374468429119289,109,NaN,-0.497206570725334,-5.43743866347149
jp107n02,spikeUnit32,noddm_cancel,left,right,378,74,0.55,2,22,0.240472934964407,-54,0,-1.13284558937717,-2.57952060094234
jp107n02,spikeUnit32,noddm_cancel,left,right,378,74,0.6,1,34,0.265848511637511,59,NaN,0.670348851101106,-4.93895130818544
jp107n02,spikeUnit32,noddm_cancel,left,right,89,74,0.55,2,39,0.201341315366845,39,NaN,-1.41761508569149,-7.35081375513614
jp110n02,spikeUnit03,noddm_cancel,left,right,234,85,0.6,1,10,0.412879586430787,39,-72,0.315276554572049,-16.0579523656303
jp110n02,spikeUnit03,noddm_cancel,left,right,89,85,0.55,2,13,0.0271613689647734,-5,52,-0.376713928110309,-8.33716722574636
jp110n02,spikeUnit03,noddm_cancel,left,right,234,85,0.55,2,24,0.261105444428204,11,11,-0.132708978747978,-8.19181677752788
jp110n02,spikeUnit03,noddm_cancel,left,right,89,85,0.6,1,27,0.0216323882214856,-14,-78,0.0851056657972611,-14.9876124470386
jp110n02,spikeUnit03,noddm_cancel,left,right,378,85,0.6,1,31,0.10111196098342,57,-30,0.0716759320178591,-6.46265946259136
jp110n02,spikeUnit03,noddm_cancel,left,right,378,85,0.55,2,37,0.54951376030514,97,NaN,-0.932684302923932,-6.32233911325163
jp110n02,spikeUnit08,noddm_cancel,left,right,234,85,0.6,1,10,0.00226217592396924,-54,-65,-1.76111606368346,0.420059162553921
jp110n02,spikeUnit08,noddm_cancel,left,right,89,85,0.55,2,13,0.674107175497291,17,-47,2.7802054406977,-5.31945958153187
jp110n02,spikeUnit08,noddm_cancel,left,right,234,85,0.55,2,24,0.0142023960322149,-35,-44,-0.772826480033219,-6.51917829464167
jp110n02,spikeUnit08,noddm_cancel,left,right,89,85,0.6,1,27,0.0162637455507222,-25,-38,-0.057610655434679,-3.24517906493149
jp110n02,spikeUnit08,noddm_cancel,left,right,378,85,0.6,1,31,0.0674633987850814,-29,-68,-1.5146779015411,-0.297420087679633
jp110n02,spikeUnit08,noddm_cancel,left,right,378,85,0.55,2,37,0.024820719084885,-8,-24,-1.2737706039057,-7.64885350191042
jp110n02,spikeUnit14,noddm_cancel,left,right,234,85,0.6,1,10,0.64694506701935,59,NaN,0.742172971975525,-4.14730699107705
jp110n02,spikeUnit14,noddm_cancel,left,right,89,85,0.55,2,13,0.0417779256633536,37,-24,-2.04362038357528,-12.9650714355766
jp110n02,spikeUnit14,noddm_cancel,left,right,234,85,0.55,2,24,0.727938927881501,52,NaN,-1.53795275690513,-6.85498879695213
