sessionID,unit,hemisphere,rf,choice,coherence,coherenceMean,ddm,ddmRank,ddmRankMean,tChoice,choiceSelectionTime,leftIsIn,coeffIn_1,coeffIn_2,coeffOut_1,coeffOut_2
bp224n02,spikeUnit07,left,left,0,0,0,0,0,0,550,NaN,1,18.6762939469851,31.1384355980849,36.5389372554367,16.8603618176995
bp224n02,spikeUnit08,left,none,0,0,1,0,0,0,270,294,0,316.084332378038,-92.5755034129457,247.998466615888,-30.6956757687524
bp226n02,spikeUnit01,left,none,0,1,0,0,0,0,180,NaN,1,143.977040484702,28.1976107428462,-51.1104339132067,119.204895776851
bp226n02,spikeUnit02,left,none,0,1,1,0,0,0,550,NaN,1,-87.3629314515414,78.857995654809,-96.7668069953326,93.6236121507036
bp226n02,spikeUnit03,left,none,0,0,1,0,0,0,220,NaN,1,-4.26079794497496,37.5379922044555,-29.763878500978,53.1604512583803
bp226n02,spikeUnit04,left,right,0,0,0,0,0,0,240,538,1,-83.0215827338132,96.0201438848921,269.16451335056,-82.4720068906119
bp226n02,spikeUnit05,left,right,1,0,1,0,1,1,210,NaN,0,123.686226253646,9.09671364852936,82.9563643262201,35.7591809232986
bp226n02,spikeUnit06,left,none,1,0,0,0,0,0,210,NaN,0,187.607193918641,-18.3934612667891,-145.27072840902,145.02898747564
bp226n02,spikeUnit07,left,right,0,0,0,0,0,0,170,NaN,1,6.22061952180211,29.7283769964213,-69.2833741076159,71.4377665331993
bp226n02,spikeUnit08,left,right,1,0,0,0,0,0,190,NaN,0,68.2542669239047,38.800931050506,-6.66704438915949,72.7650853121649
bp227n02,spikeUnit01,left,none,0,0,0,0,0,0,200,NaN,1,-83.716113438882,116.390774417094,71.3530083908101,37.1125770662008
bp227n02,spikeUnit02,left,left,0,0,0,0,0,0,180,NaN,1,-114.234611479732,128.505173885475,24.9197269299532,58.1544919437292
bp227n02,spikeUnit03,left,none,0,0,0,0,0,0,190,NaN,1,-172.918400567305,258.532161063556,70.8519660408904,136.530189862158
bp227n02,spikeUnit04,left,none,1,0,0,0,1,0,150,NaN,1,99.3398602062325,36.4719537075661,2.22483175052525,73.0547321804597
bp227n02,spikeUnit05,left,none,1,0,1,0,1,1,330,NaN,1,-10.149262573009,47.0569583290352,-47.4737178078583,66.1476377807887
bp227n02,spikeUnit06,left,none,0,0,0,0,0,0,500,920,1,13.234077750206,24.5492142266339,-117.857142857142,99.6071428571426
bp227n02,spikeUnit07,left,right,1,1,1,1,1,1,150,245,0,265.716486471527,-39.4517995729584,50.7161649230516,66.5497006419718
bp227n02,spikeUnit08,left,none,0,0,0,0,0,0,930,NaN,1,-85.6849507179709,130.453170014184,40.5861804937069,70.4384495250802
bp228n02,spikeUnit01,left,none,0,0,0,0,0,0,210,NaN,0,36.7097157553542,264.189475281246,-47.943660780272,298.512169198417
bp228n02,spikeUnit02,left,none,0,0,1,0,0,0,410,NaN,0,129.42063371456,200.922402782891,10.0302389531809,266.777307126156
bp228n02,spikeUnit03,left,none,0,1,1,0,0,0,370,NaN,0,74.6829702075816,251.635719692373,156.483258310605,217.915352781423
bp228n02,spikeUnit04,left,none,0,1,1,0,0,0,660,NaN,0,39.657834181306,245.899525241586,150.628959062713,193.777809737574
bp228n02,spikeUnit05,left,none,0,0,0,0,0,0,810,NaN,1,27.8659451920777,262.044357638579,156.736719066377,185.391545616499
bp228n02,spikeUnit06,left,left,0,0,1,0,0,0,150,NaN,1,-49.6920049436527,222.359650476574,-112.83206162307,259.826575598434
bp228n02,spikeUnit07,left,none,0,0,0,0,0,0,470,NaN,0,-34.544115638478,265.519365281174,48.9699604780135,222.951342858744
bp228n02,spikeUnit08,left,none,0,0,0,0,0,0,280,NaN,0,96.493661684966,175.005203394611,-56.2434494184115,247.950114784353
bp228n02,spikeUnit09,left,right,1,0,1,0,1,1,200,303,0,180.134652437945,-21.3614004007231,59.8237661590702,35.9339038418537
bp228n02,spikeUnit10,left,right,0,0,1,0,0,0,250,NaN,0,219.967160846001,52.2741371538709,28.3948970280307,153.591337022756
bp228n02,spikeUnit11,left,right,0,0,1,0,0,0,210,305,0,165.31650704178,38.6184187374835,236.891473796939,14.9045416490996
bp228n02,spikeUnit12,left,left,0,0,0,0,0,0,1080,NaN,0,-364.597062807711,420.395159616456,163.77344551772,147.179293188407
bp228n02,spikeUnit13,left,left,1,0,0,0,0,0,150,208,1,148.472064344618,164.466967142277,-112.914531779936,272.588148918114
bp228n02,spikeUnit14,left,right,0,0,0,0,0,0,250,408,1,-305.712456347932,350.476314819756,18.2673691980513,221.99490742622
bp228n02,spikeUnit15,left,right,1,0,1,0,1,1,150,167,0,163.533239004652,86.6555370256591,43.5208386407038,125.258769696064
bp228n02,spikeUnit16,left,right,1,0,1,0,1,1,150,256,0,190.606023109218,36.3044045544334,118.533191111597,68.9937466563057
bp228n02,spikeUnit17,left,right,0,0,0,0,0,0,470,NaN,0,68.4571808355532,402.393310601916,-22.413210841546,447.47880647241
bp228n02,spikeUnit18,left,none,0,0,0,0,0,0,410,NaN,1,-53.8415589324923,385.351685242312,126.225541450891,292.86770400005
bp228n02,spikeUnit19,left,right,0,0,0,0,0,0,830,NaN,1,-49.266531422401,440.022259613705,139.633794686068,343.04427254953
bp228n02,spikeUnit20,left,right,1,0,1,0,1,1,220,NaN,0,91.6903245116567,316.967107175076,28.4678278111267,349.567461803435
bp228n02,spikeUnit21,left,left,0,1,0,0,0,0,150,NaN,0,242.968198767005,184.772260519929,-22.1502246455167,329.338630170468
bp228n02,spikeUnit22,left,right,0,0,0,0,0,0,150,NaN,0,38.9799177209601,357.817897559381,-27.1676680566154,386.074233923373
bp228n02,spikeUnit23,left,none,1,0,0,0,0,0,150,NaN,0,129.251837064343,287.763529683623,-1.51004967708205,346.332838363387
bp228n02,spikeUnit24,left,right,1,0,0,0,0,0,260,NaN,0,161.926827111335,304.288016695412,-76.608788527833,417.539234003876
bp228n02,spikeUnit25,left,right,1,0,0,0,0,0,190,NaN,0,97.688368289946,92.3273940453583,-46.3681077773788,157.576386860792
bp228n02,spikeUnit26,left,right,1,0,0,0,0,0,180,278,0,-44.8990086038448,220.462915327221,52.1301929705121,148.49610898132
bp228n02,spikeUnit27,left,right,1,0,0,0,0,0,190,NaN,0,219.021629663778,66.8610418734304,-83.5867531688846,212.479683342544
bp228n02,spikeUnit28,left,none,0,0,0,0,0,0,230,NaN,0,-147.650208653583,256.510273925255,94.2074582110209,126.897431987664
bp228n02,spikeUnit29,left,left,1,0,0,0,0,0,260,NaN,0,183.623998270167,248.557003865592,-17.4228874041115,351.206841808855
bp228n02,spikeUnit30,left,left,0,1,0,0,0,0,410,NaN,1,-252.720531995813,259.820290117459,117.225622978002,84.4841451778025
bp228n02,spikeUnit31,left,right,1,0,1,0,1,1,220,304,0,337.713919871107,167.002794964849,19.4129887014317,324.139363327261
bp228n02,spikeUnit32,left,none,0,1,0,0,0,0,180,NaN,1,-285.50196980966,492.764620745293,33.8860292187864,344.275135105389
bp229n02-mm,spikeUnit01,left,right,0,0,0,0,0,0,240,NaN,1,-40.8563951189236,74.6308333118044,2.18898057967987,59.2760352133482
bp229n02-mm,spikeUnit02,left,right,1,0,1,0,1,1,170,NaN,0,164.033946369478,-3.60433090707248,39.2522228114149,56.9130222851503
bp229n02-mm,spikeUnit03,left,right,1,0,1,0,1,1,160,218,0,175.772637022997,-4.73035202991468,52.9078678436,42.1926642146293
bp229n02-mm,spikeUnit04,left,right,1,0,1,0,1,1,150,192,0,218.211481643064,-15.9503520662519,74.8497747863092,29.3063132977138
bp229n02-mm,spikeUnit05,left,right,1,0,1,0,1,1,200,229,0,164.005668101269,16.9052333714056,95.7929299216994,46.1141059941811
bp229n02-mm,spikeUnit06,left,right,1,0,0,0,1,0,190,684,1,122.05078530409,-11.0551442607075,46.5116279069751,31.1627906976754
bp229n02-mm,spikeUnit07,left,right,0,0,0,0,0,0,510,NaN,1,36.1293307904005,9.84603422051042,-19.7963678040628,38.7399531320983
bp229n02-mm,spikeUnit08,left,right,0,1,0,0,0,0,210,877,1,8.64872344842105,42.2438248114569,337.984496124029,-141.147286821705
bp229n02-mm,spikeUnit09,left,right,0,0,0,0,0,0,230,NaN,1,-53.2271236371485,52.4286138929064,15.6348380346393,21.5639089145038
bp229n02-mm,spikeUnit10,left,right,1,0,1,0,1,1,160,254,0,295.067626293952,-68.958381054804,77.3166186416705,49.0354857597164
bp229n02-mm,spikeUnit11,left,right,1,1,1,1,1,1,880,NaN,0,137.443712369677,-42.9705869618222,15.7732536902925,22.3441917069365
bp229n02-mm,spikeUnit12,left,right,1,0,1,0,1,1,150,127,0,248.257842925852,-31.7742618700925,120.011650778175,39.4745223653014
bp229n02-mm,spikeUnit13,left,right,0,0,1,0,0,0,250,NaN,0,134.388915018223,2.37413877150563,80.8518256771833,41.2485198303215
bp229n02-mm,spikeUnit14,left,right,1,0,0,0,1,0,200,NaN,0,-121.990867782996,167.152460266903,-88.4609156881339,130.540248052185
bp229n02-mm,spikeUnit15,left,right,0,0,1,0,0,0,200,615,1,-154.154846744619,121.446066560575,-6.2015503875987,62.201550387598
bp229n02-mm,spikeUnit16,left,right,0,0,1,0,0,0,220,303,0,40.9134158996571,57.4259318392326,33.4191674942727,56.7404331642679
bp229n02-mm,spikeUnit17,left,right,1,0,1,0,1,1,150,159,0,33.1450090912851,94.8836906817109,28.8272162278856,84.4322635041973
bp229n02-mm,spikeUnit18,left,right,1,0,0,0,0,0,150,193,0,64.8188601631703,72.853749726894,-102.885087698995,129.458832876629
bp229n02-mm,spikeUnit19,left,none,0,0,1,0,0,0,410,856,1,-267.072580087176,223.510689822181,-111.627906976748,173.11627906977
bp229n02-mm,spikeUnit20,left,right,0,0,1,0,0,0,400,NaN,1,-35.6932652843956,103.226888263258,-38.6131971033164,108.156487196674
bp229n02-mm,spikeUnit21,left,none,0,1,0,0,0,0,230,322,0,323.782204679891,-95.3639159224757,-330.878166741749,230.991957844132
bp229n02-mm,spikeUnit22,left,none,1,0,1,0,1,1,150,128,0,107.221542798631,60.3923413827213,43.7869103180795,88.9760497641233
bp229n02-mm,spikeUnit23,left,none,0,0,1,0,0,0,210,NaN,0,38.4766513658458,88.7211220011051,0.976997224509879,104.475274583701
bp229n02-mm,spikeUnit24,left,none,0,0,0,0,0,0,180,NaN,0,16.1608205593476,111.486308589797,-16.1610318846274,125.992010092757
bp229n02-mm,spikeUnit25,left,none,0,0,0,0,0,0,290,602,1,281.46405590535,-31.6169653359171,-102.325581395342,154.232558139531
bp229n02-mm,spikeUnit26,left,none,1,1,1,1,1,1,230,260,1,-156.899699195513,108.374839755928,-8.85658811675814,41.5761109596089
bp229n02-mm,spikeUnit27,left,none,0,0,0,0,0,0,370,NaN,1,25.6282994808401,33.5939814829255,-122.638298645622,113.881437995862
bp229n02-mm,spikeUnit28,left,right,1,0,1,0,1,1,150,132,0,171.968801473939,25.1516993683615,96.4390001807025,67.9930089027377
bp229n02-mm,spikeUnit29,left,left,0,0,0,0,0,0,220,501,1,230.955510966581,25.6790977651699,-161.24031007752,205.612403100776
bp229n02-mm,spikeUnit30,left,none,0,0,0,0,0,0,250,275,0,-197.119312034265,320.919406469903,220.288087843283,113.092555255981
bp229n02-mm,spikeUnit31,left,none,0,0,0,0,0,0,230,355,1,103.598388299197,-4.61397514342784,115.011849770651,-14.7908338005292
bp229n02-mm,spikeUnit32,left,right,1,0,0,0,0,0,150,NaN,0,133.41206405372,-21.7441456924688,-73.114389205477,74.4809317655963
bp230n02-mm,spikeUnit01,left,left,1,0,0,0,0,0,480,NaN,1,5.21757917744164,17.6115299918203,-27.144520387401,33.379104989229
bp230n02-mm,spikeUnit02,left,none,0,0,0,0,0,0,600,NaN,1,18.3755167854972,29.5438821798987,59.1311164306662,6.34759269751246
bp230n02-mm,spikeUnit03,left,none,0,0,1,0,0,0,1420,NaN,1,-36.2697870190786,49.7538913177071,-63.3705569550275,70.4607245493242
bp230n02-mm,spikeUnit04,left,none,0,0,0,0,0,0,490,NaN,1,29.1587630465777,23.5392593660311,-18.9106445507148,45.6070629803416
bp230n02-mm,spikeUnit05,left,none,0,0,0,0,0,0,290,NaN,0,63.0387658565443,-20.8255708111594,-6.14731592826731,17.088557816506
bp230n02-mm,spikeUnit06,left,none,0,0,0,0,0,0,180,NaN,0,-4.26623710885784,30.0568530634048,-14.555901015204,32.8886752710291
bp230n02-mm,spikeUnit07,left,none,0,0,0,0,0,0,390,NaN,1,-37.5507210937766,47.7402069935292,31.4648003922298,13.0368411833863
bp230n02-mm,spikeUnit08,left,none,0,0,0,0,0,0,150,NaN,1,-8.56736779128848,35.5678921738437,64.1091980277919,-2.8838753928363
bp230n02-mm,spikeUnit09,left,right,0,0,0,0,0,0,250,NaN,0,78.1950969691623,5.42842340887794,-68.9610885682119,75.7139975564699
bp230n02-mm,spikeUnit10,left,none,1,0,0,0,0,0,260,NaN,0,46.9257621764806,44.0353990575837,-17.2585344789599,71.336898383066
bp230n02-mm,spikeUnit11,left,right,1,1,1,1,1,1,170,204,0,261.156756682993,-69.6290360758866,53.9331928681269,34.8775467266003
bp230n02-mm,spikeUnit12,left,right,1,0,0,0,0,0,220,NaN,0,91.9163793706822,71.109386362903,-16.1083443633681,119.007978092008
bp230n02-mm,spikeUnit13,left,none,0,0,1,0,0,0,700,NaN,0,20.2271326947664,98.1528651305703,51.5030831617898,81.4402856225758
bp230n02-mm,spikeUnit14,left,none,1,0,0,0,1,0,160,NaN,0,170.969748501367,-5.65962613320458,-19.015606626739,90.2339878543889
bp230n02-mm,spikeUnit15,left,none,0,0,0,0,0,0,270,NaN,0,-9.03966812886884,125.044485454448,62.9333954626693,86.8543885063049
bp230n02-mm,spikeUnit16,left,none,0,0,0,0,0,0,270,NaN,1,-41.8944291713389,97.3665780326909,81.3042918052668,35.8392177344664
bp230n02-mm,spikeUnit17,left,left,1,1,1,1,1,1,290,326,1,-566.298020457063,425.740052207947,-12.1837344434927,159.661003327942
bp230n02-mm,spikeUnit18,left,none,0,0,0,0,0,0,320,NaN,1,21.6111855726327,86.0026479600718,-97.1000844125265,149.749252683875
bp230n02-mm,spikeUnit19,left,none,0,0,0,0,0,0,470,NaN,1,66.2342459751368,59.7867913125776,-65.6861154970232,127.472158210886
bp230n02-mm,spikeUnit20,left,none,0,0,0,0,0,0,230,NaN,0,-21.6406776770708,103.237885196403,78.1810217431331,51.5268143529688
bp230n02-mm,spikeUnit21,left,none,0,0,0,0,0,0,770,NaN,1,39.124243756171,28.4099937346219,65.6889026460925,10.9110115934362
bp230n02-mm,spikeUnit22,left,none,0,0,0,0,0,0,630,NaN,1,107.246118860593,18.1510363956071,-7.02885695682255,71.0396392636627
bp230n02-mm,spikeUnit23,left,none,0,1,0,0,0,0,310,NaN,1,35.4357394507904,87.7656650367505,245.915101846303,-35.8222377927315
bp230n02-mm,spikeUnit24,left,none,0,0,0,0,0,0,520,NaN,1,5.81399738915775,47.3129681438519,-37.400846856933,69.7318683838479
bp230n02-mm,spikeUnit25,left,right,0,0,1,0,0,0,370,NaN,0,115.987516116386,25.0596924812356,18.4050626335489,77.0079804476457
bp230n02-mm,spikeUnit26,left,right,1,0,0,0,0,0,150,243,0,236.894949323308,-27.6628420456183,-54.9895618154378,117.38047381386
bp230n02-mm,spikeUnit27,left,none,0,0,1,0,0,0,310,NaN,0,113.430585459571,1.54091485635762,71.9708606034543,32.8171081315545
bp230n02-mm,spikeUnit28,left,none,0,0,0,0,0,0,700,NaN,0,175.281100253762,-6.84028719736153,-11.7586935972165,93.223143356762
bp230n02-mm,spikeUnit29,left,none,1,0,0,0,0,0,200,NaN,1,-68.3758744729554,121.639753941346,61.0748463935363,49.6928998449207
bp230n02-mm,spikeUnit30,left,left,0,0,1,0,0,0,210,NaN,1,-93.0811927870173,145.985723474712,-0.782526552915002,101.482513481905
bp230n02-mm,spikeUnit31,left,right,0,0,0,0,0,0,630,NaN,0,-26.236617259527,150.339474945086,35.580091487692,116.80125638217
bp230n02-mm,spikeUnit32,left,right,0,0,0,0,0,0,180,762,1,8.45286885245912,105.043545081967,345.582047685839,-70.1150070126251
bp231n02-mm,spikeUnit01,left,none,0,1,0,0,0,0,520,NaN,0,-18.0892157735101,62.5503182471205,130.591016556979,-4.73860372986256
bp231n02-mm,spikeUnit02,left,none,0,0,1,0,0,0,1920,NaN,1,-36.7796254311313,74.4010928330828,-70.3140996489514,93.9133229064726
bp231n02-mm,spikeUnit03,left,none,0,0,0,0,0,0,150,NaN,0,-2.58680172415944,26.6699758543939,-45.4134588655726,44.352806622372
bp231n02-mm,spikeUnit04,left,none,1,1,0,1,1,0,200,335,1,182.057153945612,-61.9292926216936,-51.0282767003258,44.9627482564164
bp231n02-mm,spikeUnit05,left,none,1,0,0,0,1,0,160,NaN,1,4.79788116750392,7.42334491543928,15.2559438310097,0.559747192636231
bp231n02-mm,spikeUnit06,left,right,1,0,0,0,1,0,170,276,1,-42.0918419992063,31.7274711664088,51.383249086236,-14.7997388419192
bp231n02-mm,spikeUnit07,left,right,0,0,0,0,0,0,290,608,1,-48.0987654321001,41.806419753087,88.2856444118385,-27.6424553680617
bp231n02-mm,spikeUnit08,left,none,1,0,0,0,0,0,250,280,1,-33.037205943102,37.9400004187185,80.044083599117,-20.9083893428623
bp231n02-mm,spikeUnit09,left,none,0,0,0,0,0,0,350,NaN,1,32.3934164091791,0.169036759597405,41.5276208558669,-8.32481040144418
bp231n02-mm,spikeUnit10,left,none,0,0,1,0,0,0,150,NaN,0,82.7265457756225,4.72681971356371,42.3613075171084,28.3520709828803
bp231n02-mm,spikeUnit11,left,right,0,0,0,0,0,0,470,NaN,1,2.3333961292699,23.9401128197543,-10.9278923938862,33.1914723123988
bp231n02-mm,spikeUnit12,left,none,0,0,0,0,0,0,640,NaN,0,-28.0065800663335,46.5672406846335,-36.0116460463464,47.7112502707485
bp231n02-mm,spikeUnit13,left,none,1,0,0,0,1,0,220,NaN,0,-62.3589751754829,88.9359607301827,-14.3165523878782,55.4786394494477
bp231n02-mm,spikeUnit14,left,none,0,0,0,0,0,0,290,720,1,-82.8641975308607,61.3461728395047,75.5685986793832,-14.519442406456
bp231n02-mm,spikeUnit15,left,none,0,0,0,0,0,0,200,NaN,0,13.7504770516783,23.9183917863922,-60.1347997709302,58.0255847988952
bp231n02-mm,spikeUnit16,left,none,1,0,1,0,1,1,240,418,1,-191.845790648193,111.62789543972,-110.923784571912,84.125899999235
bp231n02-mm,spikeUnit17,left,none,0,1,0,0,0,0,210,689,1,461.53086419753,-153.719506172839,49.6453900709211,21.2056737588658
bp231n02-mm,spikeUnit18,left,right,1,0,0,0,1,0,250,566,0,-18.0973343115688,84.0596722915145,-174.913580246918,135.809382716051
bp231n02-mm,spikeUnit19,left,none,0,0,0,0,0,0,390,NaN,0,131.160789084909,2.08933620779219,-13.061105871722,79.43389142958
bp231n02-mm,spikeUnit20,left,none,0,0,1,0,0,0,650,NaN,0,95.0372253490175,5.80346293688723,95.0779708090731,15.3976612337673
bp231n02-mm,spikeUnit21,left,none,1,0,1,0,1,1,160,NaN,0,10.5007685585789,29.7443390757755,18.1205542195982,23.270656494865
bp231n02-mm,spikeUnit22,left,none,0,0,1,0,0,0,580,593,1,-67.4567901234551,84.504691358024,-78.0141843971639,95.2482269503551
bp231n02-mm,spikeUnit23,left,none,0,0,1,0,0,0,310,NaN,0,35.4746006726648,76.4044004965849,136.1740167114,34.0291533083962
bp231n02-mm,spikeUnit24,left,none,0,0,0,0,0,0,820,NaN,0,9.71655769321802,34.5456637162872,-60.0569867639202,66.0061772246275
bp231n02-mm,spikeUnit25,left,none,0,0,1,0,0,0,260,701,1,-139.259259259263,121.451851851854,-211.787723159695,171.112741501589
bp231n02-mm,spikeUnit26,left,right,0,0,0,0,0,0,780,NaN,0,133.522024303414,14.7588932592945,-46.6949272838369,104.408293842305
bp231n02-mm,spikeUnit27,left,none,0,0,0,0,0,0,200,NaN,1,87.8970023022895,35.5030891594215,-52.8517677049775,105.742778030972
bp231n02-mm,spikeUnit28,left,none,0,0,1,0,0,0,280,NaN,0,1.39796618849171,89.795289406285,139.078990389789,27.9345810423875
bp231n02-mm,spikeUnit29,left,right,0,0,1,0,0,0,320,NaN,0,92.2902477463213,20.2107578574148,1.42588604381765,68.1178876040093
bp231n02-mm,spikeUnit30,left,none,0,0,0,0,0,0,640,NaN,1,40.9092230705318,12.2881808310528,-0.767166922588077,30.0309475055303
bp231n02-mm,spikeUnit31,left,left,0,0,0,0,0,0,180,NaN,0,24.690537865581,16.5755602682209,-1.22222204977557,29.1068517460332
bp231n02-mm,spikeUnit32,left,right,1,0,0,0,0,0,200,247,0,138.903710719892,9.53326908721657,-97.4562903752692,116.017309511205
bp232n02-mm,spikeUnit01,left,none,0,0,0,0,0,0,200,586,1,100.43640503448,-6.10081588767798,121.442125237191,-34.952561669829
bp232n02-mm,spikeUnit02,left,none,0,0,0,0,0,0,320,NaN,0,-59.4524935046233,87.4365075141384,4.3557654101331,50.4536560632703
bp232n02-mm,spikeUnit03,left,right,0,0,0,0,0,0,210,NaN,0,19.2825430547626,11.0556871899736,-4.40308474381596,17.7410964752825
bp232n02-mm,spikeUnit04,left,right,0,0,1,0,0,0,160,NaN,0,71.8244063478868,-7.20034086929821,32.5914489350106,11.9152803968821
bp232n02-mm,spikeUnit05,left,none,0,0,0,0,0,0,600,NaN,0,-60.8185850156163,83.1928783653119,12.3532662378061,37.4557368333251
bp232n02-mm,spikeUnit06,left,none,0,0,1,0,0,0,390,NaN,0,50.5017629326927,24.3861681979569,12.4928303057437,46.500005112748
bp232n02-mm,spikeUnit07,left,none,0,0,0,0,0,0,160,921,1,-33.4577193093422,31.0625513882743,33.5230866540163,-6.0025300442757
bp232n02-mm,spikeUnit08,left,none,0,0,0,0,0,0,220,NaN,0,12.2995213380442,8.55439564210645,-5.11315635198205,15.366575689447
bp232n02-mm,spikeUnit09,left,right,0,0,0,0,0,0,220,290,1,-31.6136326960261,35.6023347428906,139.370426991716,-44.2581504699944
bp232n02-mm,spikeUnit10,left,left,0,0,0,0,0,0,470,NaN,0,-41.3640535114262,88.8072441690996,87.2721691114966,23.4322641641971
bp232n02-mm,spikeUnit11,left,none,0,1,1,0,0,0,220,303,1,-117.927370641622,72.3592841012509,-230.723968453678,159.340969350779
bp232n02-mm,spikeUnit12,left,right,0,0,0,0,0,0,230,NaN,1,-0.15260298238867,30.0759214011081,85.362862571487,-14.7135929052466
bp232n02-mm,spikeUnit13,left,none,1,1,1,1,1,1,150,157,0,121.437739290684,5.56433813060174,9.61731792682966,50.4335115077923
bp232n02-mm,spikeUnit14,left,none,0,0,1,0,0,0,280,NaN,0,47.6043365767884,45.0467925408249,54.6559620888792,40.8813673586664
bp232n02-mm,spikeUnit15,left,left,1,0,1,0,1,1,200,485,1,-91.176134247413,130.582844445977,-32.8540845618653,95.096174118945
bp232n02-mm,spikeUnit16,left,none,0,0,0,0,0,0,510,NaN,0,-86.0780649308704,103.027457100793,-3.18552160036442,56.1070895152663
bp232n02-mm,spikeUnit17,left,right,0,0,0,0,0,0,150,911,0,271.66350411132,7.4889310562948,-10.5622667762972,156.498007716148
bp232n02-mm,spikeUnit18,left,right,1,0,0,0,0,0,260,NaN,0,112.030246685051,91.5382825285292,-17.1623652029122,148.122349323263
bp232n02-mm,spikeUnit19,left,right,1,0,0,0,1,0,290,NaN,0,-86.8868309197366,194.188156028516,-4.73643986441538,137.421770832343
bp232n02-mm,spikeUnit20,left,right,1,0,1,0,1,1,230,NaN,0,47.1076012313701,86.5756603716622,36.7534089402328,83.8749638126297
bp232n02-mm,spikeUnit21,left,none,0,0,0,0,0,0,360,NaN,0,65.5598475256158,36.7154471994546,-5.16128853894168,73.6109738209073
bp232n02-mm,spikeUnit22,left,none,0,0,0,0,0,0,150,NaN,0,-18.7226348212272,150.687849705606,65.5181083052998,103.957830084561
bp232n02-mm,spikeUnit23,left,right,0,0,0,0,0,0,520,NaN,1,-60.8575986859376,138.932553531043,61.3676443349947,82.2391878330864
bp232n02-mm,spikeUnit24,left,none,0,0,0,0,0,0,270,NaN,0,63.8595367811229,14.1294714381108,-32.6203459243403,62.1060298793043
bp232n02-mm,spikeUnit25,left,none,1,0,0,0,0,0,190,NaN,0,-65.0531115054071,139.357336037289,26.9800081836854,84.9033561071481
bp232n02-mm,spikeUnit26,left,left,0,0,0,0,0,0,180,367,1,125.265279246344,49.7457808240302,155.530815346379,16.9895220691235
bp232n02-mm,spikeUnit27,left,none,1,0,1,0,1,1,260,NaN,0,47.0526348560933,132.638678875021,15.5308297044345,140.311264044751
bp232n02-mm,spikeUnit28,left,none,0,0,0,0,0,0,230,NaN,0,-57.4259246277364,191.982138482471,-11.0828212565443,166.11088690965
bp232n02-mm,spikeUnit29,left,left,0,0,1,0,0,0,570,NaN,1,-23.4123493834042,139.042093129504,-24.3999389838059,141.05001511842
bp232n02-mm,spikeUnit30,left,none,0,0,0,0,0,0,480,657,1,49.0797546012262,179.386503067485,199.240986717265,97.3434535104382
bp232n02-mm,spikeUnit31,left,right,0,0,1,0,0,0,530,NaN,0,107.405230724711,117.130774798957,16.7501883632621,164.138009566828
bp232n02-mm,spikeUnit32,left,right,1,0,0,0,0,0,210,NaN,0,66.151291314525,79.0492997698578,-48.830167485878,129.430864719024
bp233n02,spikeUnit01,left,left,0,0,0,0,0,0,160,237,1,-16.4840389259376,77.2352618776369,185.702497718265,-29.6626966874501
bp233n02,spikeUnit02,left,right,0,0,0,0,0,0,150,218,0,-96.3864003133243,125.30780883791,-69.3691949937193,94.0083153592499
bp233n02,spikeUnit03,left,right,1,0,0,0,0,0,200,231,0,168.372947543816,-13.6064947017926,-6.19163197512005,68.1603050114809
bp233n02,spikeUnit04,left,right,1,0,1,0,1,1,160,178,0,153.528277469238,-12.5476706806538,40.1095498894566,47.1603809665496
bp233n02,spikeUnit05,left,right,0,1,0,0,0,0,160,272,0,306.952086042092,-110.260540642622,-21.2403747827051,57.6444039162281
bp233n02,spikeUnit06,left,none,1,0,0,0,1,0,170,245,0,-39.5038749058956,100.467370338824,-5.23033699048877,66.269225853485
bp233n02,spikeUnit07,left,right,1,0,0,0,0,0,150,247,0,-4.07116646738286,39.0565815355747,12.90564853962,18.6496253140893
bp233n02,spikeUnit08,left,none,1,0,0,0,0,0,180,333,1,40.8821133340742,-3.99234079878516,-89.6828270146071,69.4142598982988
bp233n02,spikeUnit09,left,right,0,0,1,0,0,0,200,NaN,0,90.9945416649734,-25.9109702289086,23.0247658484268,11.016669590281
bp233n02,spikeUnit10,left,none,0,0,1,0,0,0,170,NaN,0,0.703132136068445,32.389187371784,19.0568898431492,20.9162476092379
bp233n02,spikeUnit11,left,none,1,0,0,0,0,0,200,281,1,-48.9312335734682,51.2794514079931,116.720645346879,-31.4764803653346
bp233n02,spikeUnit12,left,none,0,0,0,0,0,0,220,NaN,0,23.8144789138552,44.938127213789,-67.7988170371282,82.3900965313471
bp233n02,spikeUnit13,left,left,0,0,0,0,0,0,170,NaN,1,28.4729660433445,12.4054182578873,3.996882606301,24.510697194226
bp233n02,spikeUnit14,left,left,1,0,0,0,1,0,360,404,1,83.8734300937035,-4.72445742775801,77.616365176935,-15.8194954419664
bp233n02,spikeUnit15,left,none,0,0,0,0,0,0,750,NaN,1,-6.82785182278181,19.7184025036519,62.5656914504013,-17.9892438293858
bp233n02,spikeUnit16,left,none,0,0,0,0,0,0,200,NaN,1,28.6524110839435,9.32357716763018,-1.2860771072256,23.6891549188982
bp233n02,spikeUnit17,left,none,0,0,0,0,0,0,360,NaN,0,-18.8612940847583,51.7599643183315,8.34364375986783,35.2605324060557
bp233n02,spikeUnit18,left,none,0,0,1,0,0,0,240,NaN,0,12.6440678162666,57.3833913118053,44.7002372065643,40.2320029092429
